title,content,image
"atveju, kai vadovo ir akcininkų ratas siauras, susitarti","reklamos kompanijas „SpyLog“, „Be- Kompanijai priėmus
gun“ bei pažinčių portalą „Mamba“ nors vieną investuotoją,
ir visus šiuos verslus sėkmingai par- siekiantį finansinės naudos,
davė. Šiuo metu Andrey’us vadovauja vadovas nebeįgyvendina
                                           vien savo tikslų.
kitam paties sukurtam verslui – soci-
aliniam pažinčių tinklalapiui „Badoo“. Ši svetainė dabar verti-
nama daugiau nei 2 mlrd. JAV dolerių.
      Tad beveik visos didžiausios kompanijos ir korporacijos
trokšta gauti maksimalią finansinę grąžą. Kaip minėjau, Ste-
ve’as Jobsas, Markas Zukcerbergas, Larry’is Page’as ir Sergey’us
Brinas vadovauja labai didelėms kompanijoms ir visų pirma
nori įgyvendinti savo idėjas. Tačiau antras šių kompanijų tiks-
las – gauti kuo didesnę finansinę grąžą.
      Kompanijai priėmus nors ir vieną investuotoją, siekiantį
finansinės naudos, vadovas nebeįgyvendina vien savo tikslų. Jis
atstovauja akcininkų finansiniams interesams.
      Pavyzdžiui, akcininkams mažų mažiausiai gali rūpėti
keisti pasaulį ar prisitaikyti prie kompanijos steigėjo gyvenimo
būdo. Pagrindinis jų tikslas – iš investuotų pinigų gauti mak-
simalią naudą. Investuotojai kompanijai dažniausiai nejaučia
sentimentų.
      Tad priėmus investicijas reikėtų būti atviram. Ypač tokiu
atveju, kai vadovo ir akcininkų interesai gali skirtis. Reikėtų
pasakyti, tarkime, kad norite sukurti nepaprastą produktą, ir
pabrėžti, jog priimate indėlį, bet negalite garantuoti, kad kom-
panija gaus didžiausią finansinę grąžą. Taip, jums gali pavykti
nemažai uždirbti, bet jūsų tikslas, pavyzdžiui, nėra uždirbti
kuo daugiau.
      Jei kompanija nedidelė ir akcininkų ratas siauras, susitarti
gali būti nesudėtinga. Tačiau kai bendrovė tampa atvira ir ak-
cijos pradedamos pardavinėti biržoje, tada jau vadovo užduo-
tis – siekti didžiausios finansinės naudos ir uždirbti didžiausią
grąžą investuotojams.
                                              verslas naujai 33
",https://images.unsplash.com/photo-1526402891777-0dd74cdacd0a?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"verslo teikiamos naudos. Žinoma, galbūt ne kiekvienas norėtų imtis tokios atsako-","             Mažas verslas padės turint didelių tikslų
       Kartais iš tiesų atrodo, kad žmonės tinkamai neįvertina visos
       verslo teikiamos naudos. Žinoma, galbūt ne kiekvienas svajoja
       apie nuosavą verslą ir ne kiekvienas norėtų imtis tokios atsako-
       mybės. Tačiau net jei jūsų ir nedomina savarankiškas verslas,
       o norite įsidarbinti didelėje kompanijoje, užimti aukštas parei-
       gas ir gauti garantuotą atlyginimą – nuosavas verslas jums gali
       padėti kuriant net pačius ambicingiausius ateities planus. Visų
                               pirma, įkūrę savo verslą būsite pats atsa-
Visų pirma, įkūrę savo         kingas už tai, kokias pareigas užimsite.
verslą būsite pats
                                    Juk kuo kompanija didesnė, tuo joje
atsakingas už tai, kokias
                               daugiau darbuotojų. Tad kandidatų į vie-
pareigas užimsite.
                               ną poziciją labai daug ir tikimybė, kad
       būsite paaukštintas, gali būti labai maža. Be to, mažai tikėtina ir
       tai, kad didelė kompanija staiga ims ir padvigubės ar per mėnesį
       bus įkurtas naujas skyrius. Tad kopti karjeros laiptais gali tekti
       labai ilgai.
             Bet, kaip jau minėjau, mažoje kompanijoje šie procesai kur
       kas greitesni, į paaukštinimą žiūrima ne taip biurokratiškai.
       Tarkime, didelėse korporacijose aiškiai nurodyta, koks turėtų
       būti kandidato į konkrečią poziciją išsilavinimas ir kokias kitas
       sąlygas jis turėtų atitikti, o mažoje įmonėje pareigybių pasi-
       skirstymas gali būti tiesiog kolegų susitarimo reikalas.
             Jei sukūrus naują kompaniją sekasi – laukia dvi išeitys.
       Visų pirma, sėkmės atveju kompanijos akcijos bus parduoda-
       mos biržoje. Antra, jūsų verslą norės nupirkti didelė kompani-
       ja. Tikimybė, kad teks parduoti savo verslą, yra net 20:1. Be to,
       perpirkimo atveju dažnai nutinka taip, kad nupirktos kompa-
       nijos darbuotojų pareigybės nesikeičia.
             Net jei pareigos ir bus vienu laipteliu žemesnės, visada iš-
       laikomas aukštas pareigybių lygis. Ir jei vietoje prezidento jums
       teks viceprezidento postas, bus skirtas 300–500 tūkst. dolerių
       atlyginimas per metus. Tai ypač būdinga Amerikai. Tad sukūrę
             34   ilja laurs
",https://images.unsplash.com/photo-1506941433945-99a2aa4bd50a?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"jūsų pareigos turės didelę įtaką tolimesnei karjerai. Net jei ir nuspręsite neparduoti įmonės, o tiesiog iš","nuosavą verslą ir sėkmingai jį plėtoję trejus metus, ketvirtais
metais galite parduoti ir užimti labai aukštas pareigas dide-
lėje kompanijoje. Pradėję tokių pareigų siekti nuo nulio dide-
lės kompanijos viduje, užtruksite dešimtmetį ar net dar ilgiau.
Jums teks konkuruoti su tūkstančiais kolegų, kurie stengsis
gauti tą patį, ką ir jūs.
      Man tenka dažnai sutikti verslininkų, apsisprendusių ne
išlaikyti sėkmingą verslą, o jį parduoti ir paspartinti lipimą
karjeros laiptais.
      Pavyzdžiui, mano draugas Omaras Hamoui savo mobi-
liųjų reklamų kompaniją „AdMob“ po ketverių metų parda-
vė „Google“. Jis iš karto buvo paskirtas „Google“ kompanijos
viceprezidentu. Jei savo karjerą Omaras būtų pradėjęs „Goo-
gle“ nuo žemiausio laiptelio, užimti tokias aukštas pareigas
būtų buvę be galo sudėtinga. Juk 2012 metais čia dirbo beveik
54 tūkst. darbuotojų!
      Be to, net jei ir nuspręsite neparduoti įmonės, o tiesiog iš
jos išeiti ir savarankiškai siekti karjeros didelėje kompanijoje,
jūsų pareigos turės didelę įtaką tolimesnei karjerai. Net jei ir
gana nesudėtingai gavote viceprezidento postą mažoje įmonė-
je, tačiau pokalbyje su tokiomis kompanijomis kaip „Google“,
„Microsoft“ arba „Yahoo“ tai gali būti itin reikšminga. Galėsite
kalbėtis dėl daug aukštesnių pareigų nei prieš tai, kai viceprezi-
dento posto jūsų gyvenimo aprašyme nebuvo.
      Puikus pavyzdys − lietuvis programuotojas Domas Mitu-
zas. Dar gyvendamas Lietuvoje jis turėjo rimtą tikslą – norėjo
dirbti didelėje JAV IT kompanijoje. Žinoma, tai padaryti nėra
lengva. Tačiau jo turimas žinias ir kvalifikaciją įvertino „Wi-
kipedia“. Domas prie šios pelno nesiekiančios bendruomenės
prisidėjo nemokamai. Bet tai jam leido padirbėti prie itin dide-
lių, kilnių ir labai naujoviškų projektų. Ši veikla jam davė daug
patirties ir padėjo užsitarnauti gerą vardą savo srityje.
      Tad padirbėjęs „Wikipedia“ Domas toliau siekė savo už-
sibrėžto tikslo ir vėliau buvo pakviestas į „Facebook“. Manau,
                                               verslas naujai 35
",https://images.unsplash.com/photo-1543406925-aa8efe4029e2?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"įmonėje bus daug didesnis verslininkas nei saugų tenkanti pirmais metais, nubalina ne","Viceprezidentas mažoje          sunkus darbas nuplauks ir visiems teks
įmonėje bus daug didesnis       skirstytis, – labai didelė. Atsakomybė,
verslininkas nei saugų          tenkanti pirmais metais, nubalina ne
postą užimantis „Google“        vieno vadovo plaukus!
viceprezidentas.
                                     Tokia rizika mažoje naujoje kom-
       panijoje savotiškai visus paverčia verslininkais. Vicepreziden-
       tas mažoje įmonėje bus daug didesnis verslininkas nei saugų
       postą užimantis „Google“ viceprezidentas.
            Taip yra todėl, kad samdomas darbuotojas didelėje, pati-
       kimoje kompanijoje beveik nerizikuoja. Įsitvirtinusi įmonė juk
       neišnyks per metus.
            Tačiau ne visi nori ir gali būti įmonių kūrėjai ir steigėjai.
       Jei nuspręsite, kad tokia rizika jums nepatinka, šiuolaikiniai
       verslo modeliai jums vis tiek leis būti verslininku net ir įmonė-
       je, kurioje esate samdomas. Naujuose verslo modeliuose dažnai
       galime pamatyti, kad samdomi darbuotojai kompanijoje ne tik
       dirba, bet ir turi kompanijos nuosavybės – yra akcininkai arba
       turi opcioną.
            Praktika, kai įmonės nuosavybės gali įsigyti samdomi
       darbuotojai, – visiškai nepaplitusi Lietuvoje. Mūsų šalyje sam-
       domas darbuotojas dažniausiai gauna tik sutartą atlyginimą.
       JAV, Vakarų Europoje, D. Britanijoje modernių įmonių nuo-
       savybė priklauso ir jos darbuotojams. Tai vienas iš svarbiausių
       naujųjų verslo modelių požymių.
            Kas ta nuosavybė?
       Yra du būdai, kuriais samdomi įmonės darbuotojai gali įsigyti
       įmonės turto. Pirmas būdas leidžia iš karto nusipirkti įmonės
       akcijų arba labai išskirtiniais atvejais akcijos netgi išmokamos
       kaip priedas prie atlyginimo. Antras būdas – įmonė savo dar-
       buotojams už atliktą darbą skiria atlyginimą ir suteikia teisę
       įsigyti akcijų arba, kalbant verslo kalba, sakoma, kad jums prie
       atlyginimo bus pridėtas opcionas. Tad vėliau, įmonei nuspren-
            38   ilja laurs
",https://images.unsplash.com/photo-1515617764621-f8e8fce933c7?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"mažoje kompanijoje – kur kas mažesnį kiekį įmonės akcijų – nuo 1 mln. apyvartos, ją patrigubinti per metus nėra sunku.","dus parduoti akcijas arba patekti į biržą, opciono savininkai
galės įsigyti akcijų už tam tikrą, iš anksto sutartą kainą.
      Pavyzdžiui, į įmonę atėjęs naujas darbuotojas gauna 1 proc.
įmonės akcijų opcioną. Sutariama, kad jis galės nusipirkti tam
tikrą įmonės akcijų kiekį po 1 dolerį už 1 akciją. Darbuotojas
šių akcijų neprivalo pirkti, bet jam suteikiama tokia teisė.
      Po trejų metų sėkmingo darbo įmonėje auga ir akcijų ver-
tė. Tarkime, jums atėjus į įmonę akcija kainavo 1 JAV dolerį, o
po kelerių metų sėkmingo darbo – 3 JAV dolerius. Kaip dar-
buotojas, turintis opcioną, galite įsigyti akciją už sutartą pradi-
nę 1 JAV dolerio kainą ir parduoti ją už 3 JAV dolerius.
      Suteiktą teisę įsigyti akcijų galite realizuoti net ir išėję iš
įmonės. Pavyzdžiui, buvęs vadybininkas mato, kad jam apsi-
moka realizuoti savo teisę įsigyti akcijų už sutartą kainą, nu-
sprendžia akcijas pirkti ir parduoti už jau esamą rinkos kainą.
      Mažoje, neseniai susikūrusioje įmonėje vadovas kaip prie-
dą prie atlyginimo gali gauti nuo 3 iki 10 proc. visų turimų
įmonės akcijų opcioną. Viceprezidentui bus suteikta teisė įsi-
gyti jau kur kas mažesnį kiekį įmonės akcijų – nuo 1 iki 2 proc.,
vadybininkui − nuo 0,01 iki 0,1 procento.
      Manau, jog niekas labiau nemotyvuoja – kaip galimybė
dirbti savo ir įmonės labui. Juk nuo to, kaip dirbate jūs, jūsų
kolegos, kaip kompanija įgyvendina užsibrėžtus tikslus, didėja
ir kompanijos finansinis prieaugis – o tai naudinga visiems.
      Kuo mažesnė įmonė, tuo ji gali augti greičiau. Ir atvirkš-
čiai, itin didelė kompanija auga lėtai. Įmonei pradėjus veiklą
nuo 1 mln. apyvartos, ją patrigubinti per metus nėra sunku.
Užtat daug sunkiau pasiekti, kad 300 mln. apyvarta padidėtų
iki 1 mlrd. Tad būti verslininku ir užsidirbti iš vertės prieaugio
mažoje kompanijoje – kur kas daugiau galimybių.
      Didelės kompanijos, tokios kaip „Microsoft“, savo dar-
buotojams prie atlyginimo prideda ne galimybę įsigyti akcijų,
o pačias akcijas. Žinoma, ir akcijų kiekis bus ganėtinai mažas,
pavyzdžiui, pasamdytas naujas „Microsoft“ aukštas pareigas
                                                verslas naujai 39
",https://images.unsplash.com/photo-1510657826904-6fb18b796ec4?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
leidžia dalyvauti versle ir būti verslininku. Skiriasi tik turimų akcijų kiekis.,"užimsiantis darbuotojas turės teisę tik į šimtąją ar dar mažesnę
akcijos procento dalį.
     Tačiau labai dažnai didelėse kompanijose, tokiose kaip jau
minėtoje „Microsoft“ arba „Facebook“, „Zynga“, „Groupon“,
„Yahoo“, akcijų turi kiekvienas įmonės darbuotojas – nuo vi-
ceprezidento iki valytojos. Skiriasi tik turimų akcijų kiekis.
Tarkime „Yahoo“ vadovė Marissa Mayer gauna 60 mln. JAV
dolerių atlyginimą per metus, didžioji dalis šios sumos moka-
ma kompanijos akcijomis. Paprastai į kompaniją atėjęs naujas
viceprezidentas ar direktorius turi teisę įsigyti apie 1 proc. įmo-
nės nuosavybės.
     Kaip jau minėjau, mažesnėse įmonėse gauti įmonės akcijų,
kaip ir siekti karjeros, yra kur kas lengviau. Įsivaizduokite, kaip
dabar džiaugiasi tie žmonės, kurie priėmė sprendimą ir atėjo į
„Facebook“, „Zynga“, „Groupon“, „Yahoo“, kai jos buvo tik su-
sikūrusios ir labai mažos.
     Galimos labai įvairios turimų akcijų, užimamų pareigų ir
gaunamo atlyginimo kombinacijos. Pavyzdžiui, galima turėti
90 proc. įmonės akcijų ir gauti 100 tūkst. JAV dolerių atlygi-
nimą per metus bei užimti viceprezidento postą. Galima būti
samdomu IT inžinieriumi mažoje kompanijoje, gauti 30 tūkst.
JAV dolerių per metus ir turėti 0,1 proc. akcijų opcioną.
     Skirtinga šių veiksnių kombinacija, kai galima įsigyti
įmonės akcijų ir rūpintis jų sėkme, – kiekvienam darbuotojui
leidžia dalyvauti versle ir būti verslininku. Skiriasi tik rizikos
laipsnis.
     Steigėjas tampa samdomu darbuotoju
Samdomas darbuotojas, turėdamas akcijų ar opcioną, niekada
taip nerizikuos, kaip steigėjas. Jei steigiate kompaniją vienas,
ant jūsų pečių guls ir visi rūpesčiai. Tačiau jums priklausys
visas įmonės akcijų paketas, kaip kad man įsteigus „GetJar“
priklausė 100 proc. akcijų. Tad jei verslą kuriate vienas, iš pat
     40    ilja laurs
",https://images.unsplash.com/photo-1510658156487-085036694169?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
nimą ir įmonės kapitalo prieaugį jau turėsite dalytis su visais akci-,"lininkas, pats įsteigęs verslą, po tam tikro laiko valdo tik dalį
įmonės akcijų paketo, kaip ir kiti samdomi darbuotojai už dar-
bą įmonėje gauna atlyginimą.
     Atlyginimas rodo jūsų indėlį kompanijoje
Atlyginimas, arba, kitaip tariant, kompensacija už atliktą dar-
bą, taip pat lemia jūsų verslumo lygį kompanijoje. Tradicinėse
didelėse Europos korporacijose atlyginimas, kaip ir Lietuvoje,
yra vienintelė kompensacijos forma už darbą.
     Lietuvoje daug verslininkų po įmonės įkūrimo gyvena iš
to, ką uždirba jų akcijos, – iš dividendų. Įmonėje vadovu dir-
bantis steigėjas sau paskiria protingai mažą atlyginimą ir kitas
pajamas gauna iš įmonės dividendų, pelno iš akcijų, kuris lieka
atskaičius mokesčius ir apmokėjus kitus įsipareigojimus.
     Jei esate vienintelis įmonės įkūrėjas, jums priklauso 100
proc. įmonės akcijų. Tad tikėtina, kad jums labiau apsimokės
gauti piniginę grąžą per dividendus. Lietuvos, kaip ir dauge-
lio kitų šalių įstatymai, nustato mažesnius mokesčius kapitalo
prieaugiui nei atlyginimui. Kitaip tariant, valstybė apmokesti-
na atlyginimą labiau nei įmonės kapitalo prieaugį ir taip skati-
na verslumą. Jei esate vienintelis akcininkas – jums iš tiesų tai
apsimoka. Nes visas pelnas, kurį uždirba akcijos, lieka jums.
Tačiau jei yra daugiau akcininkų arba prie jūsų prisideda in-
vestuotojai, su kuriais teks dalytis akcijomis ir įmonės kapitalo
prieaugiu, kapitalo prieaugį jau turėsite dalytis su visais akci-
ninkais. Gauti vien minimalų atlygimą ir likusią kompensaciją
iš įmonės pelno – dividendų – jums neapsimokės.
     Naujojo tipo versluose apskritai taikoma visai kitokia
praktika. Nuo pat pradžių tiek įmonės prezidentas, viceprezi-
dentas ar samdomas darbuotojas gauna normalų rinkos atlygi-
nimą ir įmonės uždirbtą pelno dalį.
     Norėčiau pabrėžti, kad verslininkas, įsteigęs įmonę, atly-
ginimą turėtų gauti dėl dviejų priežasčių. Žinoma, galbūt gali
     42   ilja laurs
",https://images.unsplash.com/photo-1523044918309-99d2d4a59bb0?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"Naujojo verslo tipo įmonėje, tiek Viceprezidentas „Yahoo“ ir viceprezidentas mažoje niekam","atrodyti, kad, kaip sėkmingas įmonės steigėjas, verslininkas jau
ir taip visko turi pakankamai ir galbūt jam nieko nebereikėtų.
Tačiau įmonei augant jis irgi kartu su visais dirba, kiekvieną
dieną investuoja savo laiką, mintis ir kitus išteklius. Tad vi-
siems, dalyvaujantiems įmonės augimo procese, priklauso ir
atlyginimas. Įmonės steigėjas sau moka atlyginimą pagal rin-
kos kainą ir uždirba iš kapitalo prieaugio.
      Aišku, itin sėkmingame versle pasitaiko įdomių išimčių.
Štai Markas Zuckerbergas gauna 1 JAV dolerio atlyginimą per
visus metus. Nes bet kokiu atveju rinkos atlyginimas bus mažas
palyginti su tuo, kokį gauna „Facebook“ iš kapitalo prieaugio.
1 JAV dolerio atlyginimą dėl tos pačios priežasties pasirinko ir
Steve’as Jobsas.
      Mažas kompanijas renkasi ir profesionalai
Naujojo verslo tipo įmonėje, tiek Viceprezidentas „Yahoo“ ir
turinčioje ilgametę patirtį, tiek su- viceprezidentas mažoje niekam
sikūrusioje visai neseniai, darbuo- nežinomoje kompanijoje gali
tojams bus mokami labai panašaus tikėtis panašaus 200 tūkst. JAV
                                       dolerių atlyginimo per metus.
dydžio atlyginimai. Tad viceprezi-
dentas „Yahoo“ ir viceprezidentas mažoje ir niekam nežino-
moje kompanijoje gali tikėtis panašaus 200 tūkst. JAV dolerių
atlyginimo per metus.
      Be to, mažoje kompanijoje dirbantis specialistas turės kur
kas daugiau galimybių gauti daugiau akcijų. Dėl šios priežasties
gana dažnai aukštas pareigas didelėse įmonėse užimantys spe-
cialistai dirba ir mažose įmonėse. Tad net ir tris darbuotojus
turinti įmonė gali pritraukti specialistų, dirbančių savo srityje
po 20 metų.
      Dėl naujųjų verslo modelių suteikiamų galimybių kurti
verslą į mažas įmones Silicio slėnyje ateina daug talentingų ir
darbščių žmonių. Europoje į mažą įmonę pritraukti profesio-
nalų beveik neįmanoma.
                                              verslas naujai 43
",https://images.unsplash.com/photo-1516617133695-be735a845562?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
akcijomis. žmogus dalyvauja mažos kompanijos valdy-,"įmanomas! O už žinias ir pagalbą Praktika, kai vienos įmonės
patarėjui mes atsilyginome „GetJar“ aukštas pareigas užimantis
akcijomis.                                  žmogus dalyvauja mažos
      Ši praktika, kai vienos įmonės kompanijos valdybos
                                            veiklose, itin dažna naujojo
aukštas pareigas užimantis žmogus
                                            verslo įmonėse.
dalyvauja mažos kompanijos valdy-
bos veiklose, itin dažna naujojo verslo įmonėse. Lietuvoje kol
kas tokia pagalba naudojamasi labai nedrąsiai. Pavyzdžiui,
„Omnitel“ vadovo Antano Zabulio patarimai besikuriančiai
kompanijai būtų labai naudingi. Nors A. Zabulis ir prisideda
prie įvairios verslo iniciatyvos, tokią praktiką pradedantieji
verslininkai galėtų taikyti dažniau ir pasinaudoti žiniomis, ku-
rių gali suteikti kiti patyrę Lietuvos verslo specialistai.
      Be patarėjo, į valdybą kartais kviečiamas ir konsultantas.
Skirtingai nuo patarėjo, pakonsultuoti tam tikros srities specia-
listą įmonė kviečia vienkartiniam sandoriui ar projektui. Jam
taip pat atsilyginama arba mokesčiu, arba akcijomis, o kartais
abiem. Tokios sąlygos konsultantui leidžia tiesiogiai dalyvauti
versle, nes įmonės kapitalo prieaugis bus naudingas jam asme-
niškai.
      Pavyzdžiui, kai siekėme pasirašyti sandorius su „LG “ ir
„Samsung“, pakonsultuoti mus kvietėme Jamesą Mooną. Pie-
tų Korėjos rinka yra gana specifiška ir turi daugybę tradicijų.
Mums, europiečiams, buvo iš tiesų sunku skintis kelią tarp
gerai pripažintų ir senas tradicijas turinčių kompanijų. Kon-
sultantas J. Moonas itin pagelbėjo ir suorganizavo susitikimus
su įmonių vadovais. Po sėkmingo bendradarbiavimo pavyko
pasirašyti sutartį su „LG “.
      Investicijos didina verslumo laipsnį
Itin lankstūs šiuolaikiniai verslo modeliai leidžia ne tik dirbti
kompanijoje, gauti atlyginimą ir akcijų. Jūs pats galite ir in-
vestuoti – didinti savo indėlį kompanijoje. Iš tiesų gana daž-
                                                verslas naujai 45
",https://images.unsplash.com/photo-1537259973730-0107893fa53d?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
tinklalapį „Facebook“. „Accel Partners“ investicija į socialinį,"nai steigėjai ir įmonės darbuotojai investuoja į įmonę per eili-
nį investavimo etapą. Tai labai teigiamas žingsnis, kuris daug
reiškia ir kitiems investuotojams. Juk darbuotojai geriau nei bet
kas kitas supranta įmonės veiklą ir jos perspektyvas. Darbuoto-
jų noras investuoti rodo, kad jie tikisi sėkmingo augimo.
     Investicijų vertė mažoje įmonėje gali būti labai didelė – in-
vestavę apie 100 tūkst. JAV dolerių įsigysite gana didelę nuo-
savybės dalį. Tokia pinigų suma dabar „Yahoo“ kompanijoje
nepadėtų nusipirkti net šimtatūkstantosios akcijos dalies.
     Viena sėkmingiausių visų laikų investicijų yra laikoma ri-
zikos kapitalo bendrovės „Accel Partners“ investicija į socialinį
tinklalapį „Facebook“. „Accel Partners“ įsigijo 15 proc. sociali-
nio tinklalapio akcijų už 12,5 mln. JAV dolerių. Tad suma, ku-
rią uždirbo „Accel Partners“, – iš tiesų įspūdinga! Juk tik pra-
ėjus keleriems metams po investicijos, „Facebook“ rinkos kaina
pasiekė rekordinę sumą – 100 mlrd. JAV dolerių. Beje, „Accel
Partners“ ir į mūsų kompaniją „GetJar“ investavo 17 mln. JAV
dolerių.
     Žinoma, investuodami į naują kompaniją rizikuojate savo
pinigais. Tačiau rizika versle – viena iš svarbiausių sudedamųjų
dalių.
",https://images.unsplash.com/photo-1541176780635-dd49c07406a4?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
